1 289 5 1 5 2 1 0 50 -558.115
1 296 3 0 3 0 3 0 53 -574.637
1 300 3 1 3 2 3 0 52 -553.768
1 302 5 1 5 2 1 0 51 -561.075
1 304 3 1 3 2 3 0 54 -559.209
1 307 5 2 5 4 1 0 50 -541.703
1 309 6 2 6 4 0 0 50 -541.2
1 314 4 1 4 2 2 0 54 -568.755
1 315 3 0 3 0 3 0 54 -574.629
1 319 5 2 5 4 1 0 50 -537.387
1 323 4 1 4 2 2 0 52 -562.923
1 326 3 1 3 2 3 0 55 -572.398
1 333 4 2 4 4 2 0 54 -554.481
1 334 3 1 3 2 3 0 55 -572.019
2 288 4 1 4 2 2 0 53 -563.829
2 297 3 0 3 0 3 0 53 -573.112
2 302 5 1 5 2 1 0 52 -561.307
2 303 6 2 6 4 0 0 49 -537.984
2 315 4 1 4 2 2 0 53 -556.024
2 316 5 2 5 4 1 0 52 -544.041
2 317 5 1 5 2 1 0 50 -558.327
2 319 5 2 5 4 1 0 52 -550.56
2 323 5 2 5 4 1 0 52 -550.364
2 325 4 1 4 2 2 0 51 -553.31
2 326 5 2 5 4 1 0 50 -541.198
2 328 5 2 5 4 1 0 50 -538.014
2 331 5 2 5 4 1 0 51 -547.701
2 333 5 2 5 4 1 0 52 -550.549
3 290 5 2 5 4 1 0 51 -537.561
3 291 3 0 3 0 3 0 54 -577.434
3 292 5 2 5 4 1 0 49 -534.858
3 303 4 1 4 2 2 0 52 -557.924
3 305 3 1 3 2 3 0 53 -553.017
3 306 4 1 4 2 2 0 53 -564.396
3 308 4 2 4 4 2 0 52 -548.453
3 311 5 2 5 4 1 0 51 -543.961
3 313 5 0 5 0 1 0 53 -582.475
3 316 6 2 6 4 0 0 50 -542.241
3 321 6 2 6 4 0 0 50 -541.666
3 324 3 1 3 2 3 0 52 -550.223
3 325 4 1 4 2 2 0 54 -571.683
3 334 5 2 5 4 1 0 53 -548.769
4 300 4 0 4 0 2 0 52 -577.785
4 301 4 1 4 2 2 0 53 -563.929
4 302 5 1 5 2 1 0 51 -557.854
4 305 5 1 5 2 1 0 52 -560.392
4 306 4 1 4 2 2 0 53 -563.019
4 307 5 2 5 4 1 0 50 -536.694
4 313 5 1 5 2 1 0 51 -557.986
4 316 6 3 6 6 0 0 49 -516.583
4 317 6 2 6 4 0 0 50 -540.365
4 318 4 1 4 2 2 0 53 -563.684
4 320 5 2 5 4 1 0 52 -551.39
4 324 5 2 5 4 1 0 52 -542.415
4 325 5 1 5 2 1 0 52 -560.6
4 328 5 2 5 4 1 0 51 -543.758
5 289 3 0 3 0 3 0 54 -583.158
5 293 5 2 5 4 1 0 52 -542.998
5 294 5 1 5 2 1 0 52 -559.559
5 295 5 2 5 4 1 0 50 -535.602
5 298 4 1 4 2 2 0 52 -560.6
5 299 4 1 4 2 2 0 53 -555.683
5 306 4 1 4 2 2 0 50 -554.154
5 310 4 1 4 2 2 0 52 -556.349
5 315 6 2 6 4 0 0 50 -533.018
5 317 6 2 6 4 0 0 50 -541.008
5 323 5 1 5 2 1 0 52 -560.217
5 325 6 2 6 4 0 0 50 -541.448
5 328 5 2 5 4 1 0 52 -543.713
5 334 4 1 4 2 2 0 52 -561.146
6 288 5 1 5 2 1 0 51 -561.187
6 290 5 1 5 2 1 0 52 -559.611
6 292 6 2 6 4 0 0 50 -541.278
