1 288 3 2 3 9 3 -4.23541 59 -585.84
1 290 4 4 4 14 2 -3.93537 62 -647.255
1 291 6 6 6 19 0 -4.10027 63 -662.28
1 292 5 6 5 18 1 -4.23352 63 -653.346
1 293 4 5 4 17 2 -4.08367 63 -635.124
1 294 3 4 3 15 3 -4.33895 61 -604.438
1 295 5 6 5 20 1 -4.19126 65 -668.219
1 297 6 6 6 19 0 -4.18924 64 -666.475
1 298 5 5 5 17 1 -4.14831 62 -639.898
1 299 4 4 4 12 2 -4.16596 62 -630.252
1 301 5 6 5 19 1 -4.1022 65 -662.263
1 303 5 6 5 21 1 -4.15892 65 -677.823
1 305 5 5 5 18 1 -4.08275 64 -644.371
1 306 5 5 5 15 1 -3.99176 63 -666.534
1 308 6 6 6 20 0 -4.03097 65 -675.816
1 310 6 5 6 20 0 -4.03537 64 -664.877
1 311 3 3 3 10 3 -4.2915 60 -601.297
1 312 1 2 1 6 5 -4.0091 60 -602.184
1 313 5 5 5 15 1 -3.97122 65 -668.888
1 316 5 5 5 12 1 -3.82731 60 -644.237
1 317 2 3 2 9 4 -4.32981 59 -590.335
1 318 5 4 5 14 1 -4.00139 59 -607.295
1 320 3 4 3 12 3 -3.78529 62 -631.206
1 321 4 5 4 13 2 -3.88265 62 -650.791
1 322 4 4 4 16 2 -4.13911 62 -617.469
1 324 6 6 6 18 0 -4.04287 64 -659.242
1 325 5 5 5 16 1 -4.04356 60 -628.06
1 327 5 5 5 18 1 -4.18129 62 -643.941
1 328 3 3 3 11 3 -4.21627 61 -609.511
1 329 6 6 6 19 0 -3.99015 63 -665.303
1 330 2 4 2 11 4 -4.00809 61 -617.268
1 331 6 6 6 19 0 -3.90457 65 -667.573
1 332 3 5 3 12 3 -4.05677 62 -637.99
1 335 3 4 3 11 3 -3.86054 61 -622.594
2 289 5 4 5 13 1 -4.04637 62 -644.178
2 290 5 5 5 15 1 -3.88656 65 -670.898
2 291 3 4 3 12 3 -4.14238 62 -629.877
2 292 6 5 6 16 0 -3.96421 64 -680.105
2 293 6 6 6 19 0 -4.05824 65 -666.296
2 294 4 5 4 13 2 -4.02461 63 -649.246
2 295 4 2 4 11 2 -3.98379 61 -609.507
2 296 5 5 5 16 1 -3.99118 66 -678.418
2 298 3 5 3 14 3 -4.00336 62 -648.693
2 299 4 4 4 16 2 -4.14947 62 -614.189
2 300 3 4 3 12 3 -3.97172 62 -628.658
2 301 5 5 5 17 1 -4.17323 63 -638.297
2 304 4 4 4 15 2 -4.2939 59 -605.041
2 305 5 6 5 18 1 -4.28193 64 -652.449
2 306 5 4 5 17 1 -4.20684 63 -627.537
2 307 5 5 5 15 1 -4.01782 64 -670.768
