1 288 3 2 3 4 3 -4.23541 54 -546.608
1 290 4 2 4 4 2 -3.93537 50 -537.819
1 291 6 3 6 6 0 -4.10027 47 -515.239
1 292 5 3 5 6 1 -4.23352 48 -514.276
1 293 4 3 4 6 2 -4.08367 50 -516.282
1 294 3 3 3 5 3 -4.33895 50 -510.161
1 295 5 3 5 6 1 -4.19126 48 -513.268
1 297 6 3 6 6 0 -4.18924 48 -516.716
1 298 5 3 5 6 1 -4.14831 49 -519.581
1 299 4 2 4 4 2 -4.16596 52 -537.258
1 301 5 3 5 6 1 -4.1022 49 -512.824
1 303 5 3 5 6 1 -4.15892 47 -510.676
1 305 5 3 5 6 1 -4.08275 50 -520.056
1 306 5 2 5 4 1 -3.99176 49 -534.806
1 308 6 3 6 6 0 -4.03097 48 -516.385
1 310 6 3 6 6 0 -4.03537 48 -521.979
1 311 3 2 3 4 3 -4.2915 53 -539.849
1 312 1 1 1 2 5 -4.0091 55 -556.908
1 313 5 2 5 4 1 -3.97122 51 -536.639
1 316 5 2 5 4 1 -3.82731 49 -533.545
1 317 2 2 2 4 4 -4.32981 53 -536.383
1 318 5 3 5 6 1 -4.00139 50 -529.255
1 320 3 2 3 4 3 -3.78529 52 -535.889
1 321 4 2 4 4 2 -3.88265 50 -533.041
1 322 4 3 4 6 2 -4.13911 51 -522.643
1 324 6 3 6 6 0 -4.04287 49 -516.633
1 325 5 3 5 6 1 -4.04356 48 -517.718
1 327 5 3 5 6 1 -4.18129 48 -517.463
1 328 3 2 3 4 3 -4.21627 53 -539.843
1 329 6 3 6 6 0 -3.99015 47 -515.12
1 330 2 2 2 4 4 -4.00809 52 -531.134
1 331 6 3 6 6 0 -3.90457 49 -516.701
1 332 3 2 3 4 3 -4.05677 51 -528.207
1 335 3 2 3 4 3 -3.86054 52 -535.664
2 289 5 2 5 4 1 -4.04637 51 -544.315
2 290 5 2 5 4 1 -3.88656 51 -535.589
2 291 3 2 3 4 3 -4.14238 52 -535.402
2 292 6 2 6 4 0 -3.96421 49 -537.979
2 293 6 3 6 6 0 -4.05824 49 -516.921
2 294 4 2 4 4 2 -4.02461 51 -531.515
2 295 4 2 4 4 2 -3.98379 54 -552.979
2 296 5 2 5 4 1 -3.99118 51 -536.607
2 298 3 2 3 4 3 -4.00336 49 -525.685
2 299 4 3 4 6 2 -4.14947 51 -522.903
2 300 3 2 3 4 3 -3.97172 52 -534.52
2 301 5 3 5 6 1 -4.17323 50 -519.917
2 304 4 3 4 6 2 -4.2939 49 -519.231
2 305 5 3 5 6 1 -4.28193 49 -511.916
2 306 5 3 5 6 1 -4.20684 51 -527.06
2 307 5 2 5 4 1 -4.01782 50 -537.466
2 308 3 2 3 4 3 -4.10953 51 -538.863
2 309 3 3 3 6 3 -4.10767 49 -512.606
2 310 3 2 3 4 3 -4.14578 52 -535.718
2 311 4 2 4 4 2 -3.88358 51 -532.416
2 312 3 2 3 4 3 -4.08243 51 -528.752
2 313 2 2 2 4 4 -4.1416 52 -531.018
2 314 4 3 4 6 2 -4.17633 51 -522.936
2 318 3 3 3 6 3 -4.23297 52 -526.054
2 320 5 3 5 6 1 -4.10887 50 -520.109
2 321 2 2 2 4 4 -4.03679 50 -529.8
2 322 5 3 5 6 1 -4.30224 50 -519.753
2 324 3 1 3 2 3 -3.89461 53 -551.688
2 327 5 3 5 6 1 -4.0642 50 -520.994
2 329 3 2 3 4 3 -3.94791 51 -528.508
2 330 6 3 6 6 0 -3.99846 49 -516.12
2 332 5 3 5 6 1 -4.17976 50 -519.958
2 334 5 2 5 4 1 -3.86349 52 -544.285
2 335 2 2 2 4 4 -3.95769 53 -538.359
3 288 3 2 3 4 3 -3.9757 53 -542.927
3 289 4 3 4 6 2 -3.95024 49 -517.629
3 293 5 2 5 4 1 -4.10939 51 -536.965
3 294 5 3 5 6 1 -4.2363 50 -520.604
3 295 6 2 6 4 0 -4.00701 50 -539.409
3 296 3 2 3 4 3 -4.03614 52 -536.044
3 297 3 3 3 6 3 -3.99112 48 -510.657
3 298 6 3 6 6 0 -4.1986 52 -536.451
3 299 5 3 5 6 1 -4.04608 50 -520.86
3 300 3 3 3 6 3 -3.97592 47 -502.87
3 301 5 3 5 5 1 -4.25287 48 -504.903
3 302 5 3 5 6 1 -4.26527 50 -520.632
3 304 4 2 4 4 2 -4.06493 52 -544.706
3 307 4 3 4 6 2 -4.04359 48 -513.806
3 309 2 2 2 4 4 -3.89164 51 -534.001
3 310 5 2 5 4 1 -4.22275 50 -535.006
3 312 3 3 3 5 3 -3.99797 50 -511.382
3 314 2 2 2 4 4 -4.0545 53 -538.116
3 315 3 2 3 4 3 -3.87667 53 -543.454
3 317 5 3 5 6 1 -4.32001 49 -513.511
3 318 5 2 5 4 1 -4.12523 51 -535.122
3 319 4 2 4 4 2 -4.14094 51 -532.399
3 320 5 3 5 6 1 -4.24047 51 -527.638
3 322 4 2 4 4 2 -4.22148 51 -537.687
3 323 3 2 3 4 3 -3.80382 50 -534.547
3 326 5 2 5 4 1 -4.07875 51 -542.739
3 327 5 2 5 4 1 -4.05788 51 -541.993
3 328 3 2 3 4 3 -4.02716 54 -557.655
3 329 5 3 5 6 1 -4.23207 49 -517.835
3 330 5 2 5 4 1 -3.99922 51 -537.122
3 331 5 2 5 4 1 -4.16012 51 -541.441
3 332 4 2 4 4 2 -4.14508 51 -532.597
3 333 3 3 3 6 3 -4.1823 50 -511.636
3 335 5 3 5 6 1 -4.33248 52 -541.682
4 288 4 2 4 4 2 -4.07838 51 -530.837
4 289 4 2 4 4 2 -4.11223 50 -532.429
4 290 4 2 4 4 2 -4.00646 50 -537.019
4 291 4 2 4 4 2 -3.88635 51 -531.425
4 292 4 3 4 6 2 -4.29523 50 -515.42
4 293 5 3 5 6 1 -4.06757 51 -526.103
4 294 4 2 4 4 2 -3.93932 52 -539.788
4 295 4 2 4 4 2 -3.95519 50 -536.983
4 296 3 2 3 4 3 -4.03756 51 -527.509
4 297 4 3 4 6 2 -4.22005 50 -514.974
4 298 5 3 5 6 1 -4.15417 48 -512.386
4 299 5 3 5 6 1 -4.05866 52 -533.112
4 303 4 2 4 4 2 -3.88774 50 -537.613
4 304 5 3 5 6 1 -4.21275 50 -518.905
4 308 4 3 4 6 2 -4.20824 50 -514.935
4 309 4 2 4 4 2 -4.01511 52 -538.796
4 310 4 3 4 6 2 -4.30656 49 -508.094
4 311 4 3 4 6 2 -4.1396 50 -515.869
4 312 5 3 5 6 1 -4.21386 49 -512.097
4 314 4 3 4 6 2 -4.16024 51 -522.667
4 315 4 3 4 6 2 -4.18052 51 -521.725
