1 289 3 6 3 6 3 0 52 -550.008
1 296 4 3 4 4 2 0 53 -559.479
1 300 3 5 3 6 3 0 52 -539.139
1 302 5 3 5 2 1 0 54 -596.174
1 304 3 5 3 4 3 0 54 -574.963
1 307 5 6 5 6 1 0 51 -556.706
1 309 4 5 4 4 2 0 54 -579.087
1 314 4 2 4 2 2 0 54 -584.608
1 315 4 3 4 0 2 0 57 -622.103
1 319 5 4 5 4 1 0 54 -573.295
1 323 4 1 4 2 2 0 54 -577.126
1 326 6 5 6 6 0 0 51 -553.111
1 333 4 2 4 4 2 0 54 -555.25
1 334 6 6 6 6 0 0 52 -558.115
2 288 4 4 4 2 2 0 56 -601.463
2 297 6 2 6 4 0 0 52 -562.977
2 302 4 4 4 4 2 0 54 -567.509
2 303 5 5 5 6 1 0 52 -547.159
2 315 4 3 4 4 2 0 53 -560.711
2 316 4 4 4 4 2 0 54 -568.168
2 317 3 3 3 4 3 0 54 -555.736
2 319 4 4 4 4 2 0 54 -569.837
2 323 5 6 5 6 1 0 52 -557.192
2 325 3 5 3 4 3 0 54 -572.208
2 326 3 3 3 4 3 0 54 -555.872
2 328 4 4 4 4 2 0 54 -569.672
2 331 4 5 4 4 2 0 52 -573.623
2 333 3 5 3 4 3 0 54 -572.288
3 290 2 5 2 4 4 0 50 -548.391
3 291 5 4 5 4 1 0 53 -571.74
3 292 4 4 4 4 2 0 53 -570.169
3 303 3 4 3 4 3 0 53 -557.027
3 305 2 4 2 2 4 0 56 -593.069
3 306 5 4 5 6 1 0 52 -543.178
3 308 3 3 3 4 3 0 53 -560.183
3 311 5 5 5 6 1 0 51 -547.795
3 313 3 3 3 4 3 0 53 -554.404
3 316 4 5 4 6 2 0 51 -545.134
3 321 4 5 4 4 2 0 53 -569.767
3 324 4 4 4 2 2 0 55 -597.743
3 325 6 2 6 2 0 0 55 -594.21
3 334 4 4 4 4 2 0 50 -548.055
4 300 6 5 6 4 0 0 54 -586.803
4 301 5 4 5 2 1 0 54 -608.163
4 302 4 4 4 4 2 0 53 -570.32
4 305 3 5 3 4 3 0 52 -570.117
4 306 4 6 4 6 2 0 52 -553.149
4 307 3 5 3 6 3 0 52 -539.372
4 313 4 2 4 4 2 0 51 -554.515
4 316 4 3 4 4 2 0 53 -563.052
4 317 4 5 4 6 2 0 52 -545.872
4 318 4 3 4 2 2 0 54 -591.346
4 320 5 5 5 6 1 0 52 -550.754
4 324 4 4 4 4 2 0 54 -568.411
4 325 5 4 5 2 1 0 55 -603.097
4 328 5 4 5 4 1 0 53 -572.566
5 289 4 4 4 2 2 0 55 -600.052
5 293 4 4 4 4 2 0 53 -569.329
5 294 4 4 4 2 2 0 55 -598.717
5 295 5 6 5 6 1 0 50 -552.19
5 298 4 5 4 6 2 0 50 -542.17
5 299 4 4 4 4 2 0 54 -567.396
5 306 4 4 4 2 2 0 55 -599.394
5 310 4 3 4 4 2 0 54 -560.789
5 315 5 4 5 6 1 0 52 -541.038
5 317 4 5 4 4 2 0 54 -575.451
5 323 4 5 4 3 2 0 53 -568.006
5 325 3 5 3 4 3 0 54 -571.487
5 328 4 4 4 4 2 0 54 -568.642
5 334 5 3 5 2 1 0 54 -594.662
6 288 6 5 6 4 0 0 54 -586.467
6 290 3 3 3 2 3 0 56 -587.58
6 292 4 3 4 4 2 0 54 -561.139
6 295 4 3 4 2 2 0 56 -591.72
6 303 4 5 4 4 2 0 54 -579.466
6 304 3 4 3 4 3 0 53 -561.013
6 305 3 3 3 4 3 0 53 -553.161
6 306 3 3 3 2 3 0 55 -590.352
6 310 5 3 5 4 1 0 53 -558.495
6 319 6 5 6 4 0 0 54 -581.131
6 321 4 5 4 4 2 0 54 -577.737
6 323 5 6 5 6 1 0 51 -555.975
6 327 5 4 5 6 1 0 51 -542.032
6 329 5 5 5 6 1 0 52 -549.849
7 291 5 4 5 4 1 0 53 -575.525
7 293 5 3 5 4 1 0 53 -564.163
7 297 4 4 4 5 2 0 50 -530.496
7 298 5 4 5 4 1 0 54 -573.15
7 300 4 4 4 4 2 0 53 -571.175
7 301 4 3 4 2 2 0 55 -593.006
7 303 5 5 5 4 1 0 53 -579.419
7 304 4 5 4 6 2 0 50 -542.747
7 306 4 4 4 4 2 0 54 -568.979
7 307 4 5 4 6 2 0 51 -544.14
7 316 6 5 6 4 0 0 53 -584.82
7 323 5 5 5 6 1 0 51 -549.454
7 332 4 2 4 2 2 0 54 -586.656
7 335 3 3 3 2 3 0 55 -589.083
8 288 3 3 3 4 3 0 53 -559.282
8 290 4 3 4 4 2 0 52 -559.702
8 297 5 6 5 5 1 0 51 -553.904
8 300 5 6 5 6 1 0 52 -562.358
8 311 5 4 5 6 1 0 52 -542.21
8 315 5 3 5 0 1 0 57 -628.263
8 318 4 4 4 4 2 0 54 -569.153
8 320 4 5 4 4 2 0 54 -578.156
8 322 5 3 5 4 1 0 53 -564.573
8 323 6 3 6 4 0 0 54 -570.619
8 328 5 4 5 4 1 0 53 -573.294
8 330 5 4 5 6 1 0 52 -543.509
8 334 4 4 4 6 2 0 51 -534.756
8 335 6 5 6 4 0 0 53 -587.026
9 299 4 3 4 4 2 0 54 -563.81
9 300 6 4 6 6 0 0 51 -548.839
9 303 6 5 6 4 0 0 53 -582.092
9 305 5 4 5 4 1 0 52 -573.132
9 314 5 3 5 4 1 0 54 -567.102
9 319 4 3 4 4 2 0 53 -557.319
9 320 2 2 2 2 4 0 56 -570.795
9 321 6 5 6 6 0 0 52 -552.923
9 322 3 4 3 2 3 0 55 -594.567
9 323 3 3 3 4 3 0 53 -561.088
9 324 5 5 5 4 1 0 51 -574.279
9 327 4 4 4 2 2 0 56 -600.395
9 330 4 2 4 2 2 0 54 -582.084
9 332 3 3 3 2 3 0 56 -585.977
10 288 4 5 4 4 2 0 54 -578.264
10 289 5 5 5 4 1 0 54 -579.955
10 293 6 4 6 4 0 0 53 -575.308
10 298 5 3 5 2 1 0 55 -598.614
10 307 5 5 5 4 1 0 52 -580.47
10 313 4 5 4 4 2 0 53 -579.241
10 315 5 4 5 6 1 0 52 -541.533
10 316 4 3 4 4 2 0 52 -557.258
10 320 6 5 6 6 0 0 52 -550.287
10 323 5 5 5 4 1 0 53 -582.392
10 327 4 4 4 4 2 0 54 -569.6
10 328 4 4 4 4 2 0 53 -571.389
10 329 4 3 4 2 2 0 55 -591.105
10 331 3 2 3 0 3 0 55 -612.144
11 289 5 4 5 4 1 0 54 -572.748
11 292 4 4 4 2 2 0 56 -599.772
11 297 5 5 5 4 1 0 52 -577.851
11 298 4 5 4 4 2 0 54 -575.743
11 299 4 2 4 2 2 0 55 -585.124
11 311 4 4 4 4 2 0 53 -568.671
11 312 5 4 5 4 1 0 53 -571.649
11 317 5 3 5 4 1 0 54 -565.354
11 318 5 4 5 4 1 0 54 -572.165
11 319 5 4 5 4 1 0 53 -573.738
11 321 4 5 4 6 2 0 52 -543.421
11 323 5 3 5 2 1 0 55 -595.384
11 326 5 4 5 4 1 0 53 -573.226
11 332 6 4 6 6 0 0 52 -545.341
12 289 4 4 4 4 2 0 54 -570.17
12 296 5 5 5 4 1 0 53 -578.162
12 297 5 5 5 6 1 0 52 -551.711
12 301 4 4 4 6 2 0 52 -534.85
12 302 4 4 4 2 2 0 56 -600.984
12 304 4 3 4 2 2 0 53 -591.412
12 306 4 3 4 4 2 0 53 -560.128
12 312 5 5 5 4 1 0 53 -582.534
12 313 6 5 6 6 0 0 52 -560.38
12 317 5 3 5 4 1 0 53 -563.258
12 321 6 4 6 4 0 0 53 -582.625
12 324 5 5 5 4 1 0 54 -585.018
12 328 4 4 4 6 2 0 52 -539.131
12 332 5 5 5 6 1 0 52 -549.629
13 289 3 6 3 6 3 0 52 -548.479
13 292 3 5 3 6 3 0 52 -539.906
13 300 3 5 3 6 3 0 52 -540.216
13 304 3 5 3 4 3 0 54 -572.955
13 308 3 4 3 4 3 0 53 -563.258
13 312 5 5 5 6 1 0 52 -548.352
13 315 5 5 5 4 1 0 54 -587.254
13 320 4 4 4 4 2 0 53 -568.487
13 321 6 3 6 2 0 0 54 -598.896
13 322 4 4 4 6 2 0 51 -536.457
13 324 5 4 5 2 1 0 53 -604.079
